twitter_uid,ght_uid
15026543,125193
17052967,305339
2427509917,4313757
384534865,4626683
21738641,11961
15240501,463645
2232153978,4969806
69190199,575044
2912446388,72913
492225011,4138534
122653926,308953
16833351,4528373
90944173,1761
141838343,491045
1737876157,243743
6979472,541933
2272584439,204491
15173651,84860
353799791,2317570
988801,78677
23924264,2200653
964092338845884417,1280848
89308890,7388694
151395064,5539444
1586331,2583783
139075834,8061100
83751448,2121047
18758028,435624
112225880,2557233
28067848,88645
584507748,693957
3164494303,1015563
320427890,772149
409997587,285297
387868034,78100
17543151,587551
3086851,82301
4845367512,8320360
74972610,721845
2249849556,4463709
533324947,450162
758275142757867520,7411682
914854604411678720,559976
228112808,7659297
1248680514,516563
22202196,2037292
1600841,245288
139016062,4664623
1009453663495114754,11146137
11832122,31599006
1188516204,3172179
84890227,186132
109467752,45587
18311749,1066887
158991646,2018025
25233400,267296
16347561,3837462
105240973,4209
16310237,3278723
749974345,2117952
3042214876,559778
17553950,293479
715922044391723008,399521
231378249,167177
1552461,17094
449459208,2578153
90246064,235460
167856696,130791
16317557,359495
2899859208,68264
238882546,451354
9096202,1836991
1172813256,3041283
9980642,114056
52621702,3296
2578087086,1916391
237006506,8103558
399489118,963959
10552322,3656
108289538,213971
202205640,11003212
13688172,115510
394758410,382194
236279386,929633
2257704889,4112564
727924670775709697,6441355
19926237,135274
2214274542,291764
404492246,11650584
86285827,2009178
2567531,376885
1702186999,3770340
203697799,2535517
3434576235,1942058
29644224,1300794
22994885,2369526
5792862,1371225
716937541610520576,1804711
87391868,5941271
103445049,430974
27404032,29731
10590482,107978
418447666,90069
347156179,9342572
86696892,478248
1872922236,4293206
18013715,4958382
37400024,357946
1198537832,1001
3304360066,6981198
13947532,3353
16216452,67835
23263021,1144685
65160223,111768
17294411,107854
30418872,921923
14637213,163083
1897020504,4648931
3307661,9778891
17853044,1098387
8849962,568539
42378722,117029
2870523345,5997164
37452231,456992
19496997,454573
164506970,1196105
624573170,1471135
1691534041,7123660
3407123296,10243323
22666493,1057996
22462806,90704
90909480,7067
225191438,630591
44014813,2786349
240532376,1822572
6474372,140510
1147545015075266560,6604662
54894900,1525752
11938992,122193
13889552,3035495
276955690,65159
10083012,14897
14079142,24818
297503384,3387147
58303648,1295135
247666697,565290
27970457,323172
1079710003,1754610
37389913,6927697
9048902,765040
885870469,3044842
349860228,328567
53646792,723065
916970816,7181219
105498933,86629
7611862,6550691
279801759,250826
116520994,328752
138264143,660398
21332050,193134
78559674,1708245
630882673,590601
1891521,121271
2914150625,2059586
357541437,2864132
49233,131912
13724202,32830
880691552,889740
90797974,1738054
15080930,1385660
25176702,607918
254539746,246408
14295545,1905854
503826675,19159
9062272,211267
1436152459,916678
82611934,320704
116633913,1105743
738555704257040384,11098405
2598374089,2651501
14770903,593952
4414137616,2813067
11857402,12110
161337856,146762
15198002,171466
729018686,2993902
78329286,97881
3587570537,7050530
4152371,168299
166880038,1443047
3375628036,3816297
39340081,1275065
775125933770444800,6389067
12489022,5682292
124861439,67461
16024865,1867640
630713,201771
17636792,719159
771874962525261824,178853
8213822,4971676
59503,2653
2983157886,6673966
18525597,2102729
486055804,2473334
5833682,104278
1941508063,8711599
162436878,1134126
190952806,5035658
4247608943,10007563
4292485692,15170
100820840,888315
310616113,336602
14308940,2342
304085618,27868
925099188349755393,3354889
1696448174,1993378
82504468,401707
14342299,1182552
119320460,10786734
66974430,3138885
234745837,209117
167130627,259689
37402313,406412
3415132841,11239643
17936319,24067
14639302,2471168
342583919,957085
819266356398977024,200892
93337598,33852
844063628,2049206
2891355449,1215871
904137332,144398
1240727370,2522266
2563756561,9522580
19523343,115257
1042686548,3016243
20116892,911756
169942861,326486
4746879265,9067486
1029404467,1282018
50903648,5686501
6237442,129770
832089526541701120,16224
16449623,43010
139935445,714889
28168211,869990
268322727,2515350
321508152,151871
2897685907,9672589
2665265689,4899822
199065621,2407770
333455889,6643145
14317818,396949
32451683,775547
1079726179,406771
775857754913189888,7920453
953766306,3679384
28061287,632986
495425905,648528
18300694,473261
817660337851727872,3207801
19268240,39115
34059514,3084302
46681550,193641
615743,768042
21711129,1116701
2515812662,1772204
2881214580,17019
490898528,1106224
124515783,1173591
15955121,392567
12322762,1207276
120473000,287146
216858085,654314
2551208653,7641927
464028126,2062410
17028377,127473
91116567,3336410
49573449,37714
390893850,6502394
1964593950,1433291
9628662,139347
65473893,2959218
237385760,3321473
359065477,1143732
449235062,7824510
2695354104,3265455
3178537165,3574456
4155531,55429
101610048,425323
772494,654652
97574838,2112683
959131340737302528,12575721
16430786,404355
310956310,1708075
355898689,3753453
2161740691,1102196
48188133,1297802
52792091,8602
160719582,504334
281887340,569032
238019404,181910
15381272,831499
905512466339287040,1578244
92826829,3290946
134962562,6350
66763397,1191996
605965519,9592051
15389469,427597
12570122,8965
1289651,469731
6899112,1194244
49729135,228714
16537827,1567028
29790817,4375505
605741475,5853286
116567479,128045
2284319366,4933044
89444648,154686
23705359,241519
43314671,230045
8729852,53085
67552742,302994
2459892417,2257187
14110752,143940
849640083481382912,2392534
7690232,1473365
14115504,486569
202477998,1065992
732685004241690626,583514
403144269,8340863
191795736,9220999
76976230,1632254
365158268,458941
17879657,1448746
445006430,54540
98601115,2660878
596542352,4547961
16450368,1125786
390797168,31456
562363,15840
39550350,1764871
24468762,3369583
984800449,1124942
72210151,94569
74567838,96343
1020342712304787456,20543
24507292,49577
10107052,79929
329821854,208434
20361193,2569052
528029666,1576698
17827166,2662603
5762682,608306
40281711,2212964
29451519,494173
161345009,3406096
15047171,38710
1114834466,542121
5637422,539620
3009732409,4639819
109588568,90352
126031206,222199
332389342,8626089
2835252451,3484120
3490155621,6428037
20379464,10684
15813132,2638337
2199798811,9126534
14101900,29662
286270038,2407634
187905772,2639301
31482510,4708647
121243841,498053
1101590661378256898,13317423
237216591,243911
290457765,581019
217320172,82597
32839909,55775
14797635,227093
14828927,479741
2550798986,978586
119008583,530580
60032150,101408
47922977,1400588
2352711158,5490560
17174232,1844410
341459070,266593
14930995,40392
14826197,3799274
10695152,28214
71280613,219946
1372092708,5544756
105142842,2766988
122420349,386228
42530205,217042
14084629,164479
1625821280,311360
57059271,287144
81927475,12134
106684486,121604
101162205,2496157
471910679,1298074
9594362,100179
8298342,28514
1126093937918267394,5918138
322087227,567365
3692779093,5945007
392760950,605665
1323786510,3046461
24885474,239844
44378227,678676
14924097,171547
812868,210090
3008510562,7794190
233998707,4100487
20952498,59324
482619732,6291544
181130657,1561746
2134761,211896
6484132,97113
459756377,1208836
15682551,2636
46337183,94130
90189074,128103
924098103224832000,2404538
14516920,1806085
68958452,330568
245153713,276008
14182645,465325
61290395,74086
243133831,1546124
14812464,1149956
1458992287,1764819
26087742,469237
11848072,150377
3542731,112325
1642131913,1186805
278601713,514588
851430115,3111631
1329854216,385569
3159687204,142184
1346399214,710756
121630749,583045
8295652,485843
48998488,472434
19125112,10591
3326122552,8455
94297993,96322
18857390,48713
207401870,776999
15357345,9818
15508335,59870
15223736,230092
84505729,95038
292174206,1515027
25234373,3873714
69257692,1544822
151006146,17830
15476958,119335
26861418,29136
2260343804,6099305
2177728242,2653977
1214364950,2808635
4537529056,898218
577207659,1142881
1194007722,2548680
142591366,3058830
830511778379423745,11854412
336113,163910
24912402,16646
234456727,1539
25083335,3782
1596964009,11097429
287366402,349420
12376902,45984
198526879,305572
217288631,9898
21680550,1928864
191845820,78680
3123462177,8877852
3664791,86776
14950180,82605
49786652,443204
1130138335,971842
55263286,141900
94355913,6901882
320178908,1723167
1575853182,3935863
12124462,3627206
14413863,118578
293809527,5458764
381043498,407633
788374022534926336,5163947
8061882,75066
982354567,2813187
248881264,223738
204378820,82065
991834603,55413
14126081,225574
104600630,10346215
230671318,1008658
14237099,7483
47867909,34176
98788058,4563860
1084317440895533056,2786683
25478894,576228
395706513,6418521
887423968159961088,7584658
800597036,19463
4296401834,1474402
23585726,127072
14117018,11920322
14919968,28875
374690362,4894
70641048,44299
68659476,582735
19420634,46872
132511963,3108444
15175793,1467056
490631300,5456657
198310166,1707866
2830594187,7111345
291009942,11022562
22127364,189060
6800622,148750
1322383568,317233
10818002,1052223
16916512,10381
755253,36382
262157975,622385
15102849,4120787
307911120,3899395
1628137603,1887573
63696608,136542
1104945102,1073699
1038819347312136197,325494
554937116,4607874
35536948,4640445
581970665,552306
123636628,12167696
3567308423,1987164
15422568,81968
24409779,72292
90007895,149163
202415882,4641837
536484526,3494445
95637111,9028367
242394143,2246302
2831506552,1526122
18671285,1690911
252191479,8669447
3247222677,7597616
9882632,300389
64734371,68890
14961912,35746
143670563,662500
131893210,860100
6737482,99785
11017752,2173
136529416,357125
14306016,269302
485362969,857177
2216153040,203134
1809651,721992
13125232,655082
1504371,252948
11893552,146861
252238022,436728
29358498,42609
7614932,1695431
150972744,178454
18219729,28244
385295994,22814562
11758992,242704
116299693,325803
278611594,3358639
64434725,202190
335104191,3888565
391101242,2597840
723045481,128502
13024832,165155
24525669,6131585
992058612288774145,137356
3765751,7262
196962908,138332
38164778,432583
14340535,1148395
2681524693,670381
74625431,1536410
2600129137,848330
1923465163,511450
100318522,3102721
5994972,1778250
63856561,7314185
1461994878,3694386
531448379,1885660
334936853,1718941
78778755,277195
12627952,10350591
15243007,8773482
7811672,195210
15277477,315028
35834683,13392
4642951,283576
633540574,7369094
233339380,411354
19383890,256976
78765748,72372
14157343,152085
935648800194158592,1049235
2286187322,7636919
37502606,31437
385546807,3069462
30853519,19407
1195271618,6118924
2739548858,6020493
1572798510,6108585
16367839,1256859
92953796,1277853
36547523,183230
151588786,2082628
493881075,2879893
539263641,3337680
71312774,117135
2452927578,3800431
13997982,470437
500546096,2551786
161833326,1486263
6434632,30472
157035405,429108
2801785272,1991364
16427046,2259702
49929509,1773028
12280792,141827
435848066,9438624
18966244,6083718
759333340633665536,2302
18007934,522092
113400342,74903
239588626,184753
6512082,91761
19314213,2519578
17049229,2651588
56689339,427524
110960117,1051043
51702387,407448
247089092,2243286
14196970,284572
3281120358,11243206
79348524,6072014
415371612,7062221
1073914865398542337,5533547
284462124,4309
894223382832717825,1013742
18685366,3188248
342816604,2505818
3297871198,2477899
2759137512,4516557
15142569,456390
15283937,3954967
89167639,147065
14781461,41850
59590425,1157350
62548167,98282
394795616,7644355
746176831,4649372
293030450,513306
284810170,132786
497907116,682567
16471517,73686
2462609856,8996960
14936958,3770692
955629099296415744,227204
34873226,7885178
28926980,159268
16031941,229917
23424368,130400
34369264,1845352
176102547,116872
18736815,40622
203202332,2086502
28908252,1959191
2891812259,607698
2457021696,6582327
9737262,32627
22316735,1819936
34241006,171845
2899678651,8291462
995532312,3305434
8440602,54964
944242362749980674,788028
171175467,219954
875734561,127027
230466525,2502437
14293624,583102
201595742,3027888
356374080,3339732
4425701666,11405775
701320815,5014274
1041776543452880896,1071382
949102903,1454809
25264938,259032
924874134,1403461
3290154573,954120
72797036,1053188
15127397,57880
18450527,731560
193440359,2138534
3511520307,10785500
25451553,266
534511425,1217102
1123177648178565121,10351110
7010972,1573417
70744789,319103
2221361616,3531083
3563601,5163227
69388587,374875
94616527,284262
2513228516,297651
193180191,307747
192457318,109160
33192970,59185
13327,86028
94666920,30789455
3094696294,10272376
2864574003,10606134
97428777,1118190
205848662,200888
81300997,2159655
942661,140973
966058921818578945,207079
584295178,3380818
220954507,4741424
19156432,2246854
43392481,2557849
954203125,752601
316842679,187129
16031366,2466
171424895,6757339
24732038,1534730
758872590114955264,11054366
484733763,5065673
102709712,1141776
429032155,2307607
1243453902,992869
1149660288830062592,1671147
1655833148,7562174
757443299145842688,8580947
42052160,7136961
7114202,7281
14082200,9984
25468361,101384
5610932,137928
3084870189,6285319
709691971,8163457
1152007479636766725,7141550
14741065,19550
83542278,43778
2913789579,600122
202105826,362761
2174237869,4911847
256825267,551953
16379714,273963
861578367627395072,42131
1624226581,1041436
7433882,210577
1870007156,3360757
11491932,304518
14212041,995233
828101,67116
14868312,539430
795321769,1321786
85725103,837282
17112843,196885
43244740,1637449
1595047716,6791782
24366456,164584
14682798,1791258
157087659,2058736
81904329,95060
200611207,163430
1454779476,2561168
15101871,61392
13079602,132056
5549702,10803
10854932,162342
330324162,1303755
155171355,19216203
310923487,1148598
110949678,784256
10121552,128222
226240328,4576037
370070143,38130
16133542,156441
55732226,6858712
